Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
                0.00    0.00       9/9           build_add_symbols() [1264]
                0.00    0.00       9/9           jit_init() [1265]
                                   1             build(AssembleContext&, Configuration&, Program&, ErrorHandler&) <cycle 1> [37]
-----------------------------------------------
[6]      8.7    0.02    0.03   54452+277210  <cycle 6 as a whole> [6]
                0.02    0.03      12             Program::import_merge(Program&, bool) <cycle 6> [7]
                0.00    0.00   83777             Program::resolve_if_alias(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) <cycle 6> [33]
                0.00    0.00   68998             Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
                0.00    0.00   14303             parse_keyword(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) <cycle 6> [58]
                0.00    0.00      78             parse_block(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, ErrorHandler&) <cycle 6> [62]
                0.00    0.00      36             parse_block_conditional(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, unsigned short, ErrorHandler&) <cycle 6> [69]
                0.00    0.00      60             parse_block_keyword(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, std::vector<Statement*, std::allocator<Statement*> >&, unsigned long long&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, ErrorHandler&) <cycle 6> [70]
                0.00    0.00  123024             parse_attribute(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [988]
                0.00    0.00   16093             parse_token(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [1006]
                0.00    0.00   11225             Program::function_typename_to_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [1017]
                0.00    0.00   11225             Program::extract_function_pointer_info(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<llvm::Type*, std::allocator<llvm::Type*> >&, llvm::Type**) <cycle 6> [1018]
                0.00    0.00    1784             std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long long) <cycle 6> [1085]
                0.00    0.00     196             std::vector<Statement*, std::allocator<Statement*> >::_M_default_append(unsigned long long) <cycle 6> [1106]
                0.00    0.00      77+34          Function::~Function() <cycle 6> [1144]
                0.00    0.00     102             std::vector<Field, std::allocator<Field> >::operator=(std::vector<Field, std::allocator<Field> > const&) <cycle 6> [1127]
                0.00    0.00      78             std::vector<Statement*, std::allocator<Statement*> >::operator=(std::vector<Statement*, std::allocator<Statement*> > const&) <cycle 6> [1143]
                0.00    0.00      68             Function::Function(Function const&) <cycle 6> [1145]
                0.00    0.00      60             IfStatement::clone() <cycle 6> [1153]
                0.00    0.00      60             IfStatement::IfStatement(IfStatement const&) <cycle 6> [1154]
                0.00    0.00      48             Program::generate_types(AssembleContext&) <cycle 6> [1159]
                0.00    0.00      47             void std::vector<Type, std::allocator<Type> >::_M_emplace_back_aux<Type>(Type&&) <cycle 6> [1162]
                0.00    0.00      34             parse_function(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) <cycle 6> [1186]
                0.00    0.00      34             void std::vector<Function, std::allocator<Function> >::emplace_back<Function>(Function&&) <cycle 6> [1189]
                0.00    0.00      34             Function::Function(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Field, std::allocator<Field> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<Statement*, std::allocator<Statement*> > const&, bool, bool, bool) <cycle 6> [1188]
                0.00    0.00      26             void std::vector<Global, std::allocator<Global> >::_M_emplace_back_aux<Global const&>(Global const&) <cycle 6> [1208]
                0.00    0.00      22             IfElseStatement::clone() <cycle 6> [1217]
                0.00    0.00      22             IfElseStatement::IfElseStatement(IfElseStatement const&) <cycle 6> [1218]
                0.00    0.00      19             IfStatement::IfStatement(PlainExp*, std::vector<Statement*, std::allocator<Statement*> > const&, ErrorHandler&) <cycle 6> [1227]
                0.00    0.00      18             WhileStatement::clone() <cycle 6> [1229]
                0.00    0.00      18             WhileStatement::WhileStatement(WhileStatement const&) <cycle 6> [1230]
                0.00    0.00      15             void std::vector<Function, std::allocator<Function> >::_M_emplace_back_aux<Function>(Function&&) <cycle 6> [1238]
                0.00    0.00      13             parse(Configuration&, std::vector<Token, std::allocator<Token> >*, Program&, ErrorHandler&) <cycle 6> [1243]
                0.00    0.00      12             parse_import(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) <cycle 6> [1247]
                0.00    0.00      12             void std::vector<TypeAlias, std::allocator<TypeAlias> >::_M_emplace_back_aux<TypeAlias const&>(TypeAlias const&) <cycle 6> [1253]
                0.00    0.00       8             IfElseStatement::IfElseStatement(PlainExp*, std::vector<Statement*, std::allocator<Statement*> > const&, std::vector<Statement*, std::allocator<Statement*> > const&, ErrorHandler&) <cycle 6> [1269]
                0.00    0.00       7             WhileStatement::WhileStatement(PlainExp*, std::vector<Statement*, std::allocator<Statement*> > const&, ErrorHandler&) <cycle 6> [1272]
                0.00    0.00       3             void std::vector<ModuleDependency, std::allocator<ModuleDependency> >::_M_emplace_back_aux<ModuleDependency const&>(ModuleDependency const&) <cycle 6> [1312]
                0.00    0.00       3             UnlessStatement::clone() <cycle 6> [1307]
                0.00    0.00       3             UnlessStatement::UnlessStatement(UnlessStatement const&) <cycle 6> [1308]
                0.00    0.00       3             UntilStatement::clone() <cycle 6> [1305]
                0.00    0.00       3             UntilStatement::UntilStatement(UntilStatement const&) <cycle 6> [1306]
                0.00    0.00       1             UnlessStatement::UnlessStatement(PlainExp*, std::vector<Statement*, std::allocator<Statement*> > const&, ErrorHandler&) <cycle 6> [1327]
                0.00    0.00       1             UntilStatement::UntilStatement(PlainExp*, std::vector<Statement*, std::allocator<Statement*> > const&, ErrorHandler&) <cycle 6> [1326]
-----------------------------------------------
                                  12             parse_import(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, AttributeInfo const&, ErrorHandler&) <cycle 6> [1247]
[7]      8.3    0.02    0.03      12         Program::import_merge(Program&, bool) <cycle 6> [7]
                0.03    0.00 33019678/38953965     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00   10560/15960       Constant::Constant(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, PlainExp*, bool) [1008]
                0.00    0.00    9044/9090        UnsignedIntegerExp::clone() [1023]
                0.00    0.00    6228/6800        Class::operator=(Class const&) [1027]
                0.00    0.00    1512/1747        IntegerExp::clone() [1086]
                0.00    0.00      39/39          std::vector<External, std::allocator<External> >::_M_check_len(unsigned long long, char const*) const [1171]
                0.00    0.00      31/48          void std::vector<Constant, std::allocator<Constant> >::_M_emplace_back_aux<Constant>(Constant&&) [1161]
                0.00    0.00      28/574         External::External(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, bool, bool, bool) [1091]
                0.00    0.00       6/13971       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1011]
                0.00    0.00       5/10          void std::vector<Structure, std::allocator<Structure> >::_M_emplace_back_aux<Structure>(Structure&&) [1263]
                0.00    0.00       4/36          BoolExp::clone() [1178]
                0.00    0.00       3/2487        std::_Vector_base<Function, std::allocator<Function> >::_Vector_impl::_M_swap_data(std::_Vector_base<Function, std::allocator<Function> >::_Vector_impl&) [1055]
                                2247             parse_attribute(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [988]
                                  39             Program::generate_types(AssembleContext&) <cycle 6> [1159]
                                  28             std::_Vector_base<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::_M_create_storage(unsigned long long) <cycle 6> [1085]
                                  26             void std::vector<Global, std::allocator<Global> >::_M_emplace_back_aux<Global const&>(Global const&) <cycle 6> [1208]
                                  12             void std::vector<TypeAlias, std::allocator<TypeAlias> >::_M_emplace_back_aux<TypeAlias const&>(TypeAlias const&) <cycle 6> [1253]
                                   3             void std::vector<ModuleDependency, std::allocator<ModuleDependency> >::_M_emplace_back_aux<ModuleDependency const&>(ModuleDependency const&) <cycle 6> [1312]
-----------------------------------------------
                0.00    0.05      34/34          assemble(AssembleContext&, Configuration&, Program&, ErrorHandler&) <cycle 1> [5]
[8]      8.3    0.00    0.05      34         assemble_function_body(AssembleContext&, Configuration&, Program&, Function&) [8]
                0.00    0.03    2254/2305        AssignStatement::assemble(Program&, Function&, AssembleContext&) [9]
                0.01    0.00    2401/2493        UnlessStatement::isTerminator() [17]
                0.00    0.00      70/97          CallStatement::assemble(Program&, Function&, AssembleContext&) [34]
                0.00    0.00      17/17          IfStatement::assemble(Program&, Function&, AssembleContext&) [38]
                0.00    0.00       6/9           WhileStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [43]
                0.00    0.00      39/45          DeclareAssignStatement::assemble(Program&, Function&, AssembleContext&) [42]
                0.00    0.00       3/9           IfElseStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [41]
                0.00    0.00       1/1           UntilStatement::assemble(Program&, Function&, AssembleContext&) [45]
                0.00    0.00      13/24          ReturnStatement::assemble(Program&, Function&, AssembleContext&) [46]
                0.00    0.00       1/1           UnlessStatement::assemble(Program&, Function&, AssembleContext&) [56]
                0.00    0.00      10/10          DeclareStatement::assemble(Program&, Function&, AssembleContext&) [65]
                0.00    0.00      55/120         llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateBr(llvm::BasicBlock*) [1117]
                0.00    0.00      34/138         mangle[abi:cxx11](Function const&) [1112]
                0.00    0.00      13/24          ReturnStatement::isTerminator() [1211]
-----------------------------------------------
                0.00    0.00      13/2305        WhileStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [43]
                0.00    0.00      16/2305        IfElseStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [41]
                0.00    0.00      22/2305        IfStatement::assemble(Program&, Function&, AssembleContext&) [38]
                0.00    0.03    2254/2305        assemble_function_body(AssembleContext&, Configuration&, Program&, Function&) [8]
[9]      5.9    0.00    0.03    2305         AssignStatement::assemble(Program&, Function&, AssembleContext&) [9]
                0.00    0.01    2305/2604        PlainExp::assemble_immutable(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [36]
                0.00    0.01    2267/2587        WordExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [15]
                0.00    0.01    2305/4846        assemble_merge_types_oneway(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Type*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [16]
                0.00    0.00    2305/54452       Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
                0.00    0.00      33/2604        IndexLoadExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [49]
                0.00    0.00       5/5           LoadExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [61]
                0.00    0.00    2305/2425        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateStore(llvm::Value*, llvm::Value*, bool) [1062]
                0.00    0.00       7/306         llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateLoad(llvm::Value*, char const*) [1098]
-----------------------------------------------
                0.00    0.00      99/38953965     assemble_merge_types(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Value**, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [48]
                0.00    0.00    1612/38953965     Function::find_variable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Variable*) [66]
                0.00    0.00    2411/38953965     assemble_types_mergeable(Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >) [30]
                0.00    0.00    4846/38953965     assemble_merge_types_oneway(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Type*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [16]
                0.00    0.00   30647/38953965     Program::find_func(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, External*) [28]
                0.00    0.00   56956/38953965     Program::find_const(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Constant*) [55]
                0.00    0.00  442511/38953965     Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
                0.00    0.00 1238817/38953965     Program::resolve_once_if_alias(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [39]
                0.00    0.00 1640014/38953965     Program::resolve_if_alias(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) <cycle 6> [33]
                0.00    0.00 2516374/38953965     Program::find_global(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Global*) [14]
                0.03    0.00 33019678/38953965     Program::import_merge(Program&, bool) <cycle 6> [7]
[10]     5.5    0.03    0.00 38953965         __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
-----------------------------------------------
                                                 <spontaneous>
[11]     3.7    0.01    0.01                 __tcf_0 [11]
                0.00    0.01   11556/54452       parse_attribute(Configuration&, std::vector<Token, std::allocator<Token> >&, Program&, unsigned long long&, ErrorHandler&) <cycle 6> [988]
-----------------------------------------------
[12]     3.0    0.00    0.02    2604+11889   <cycle 4 as a whole> [12]
                0.00    0.02    2287             CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
                0.00    0.00    5146             PlainExp::assemble_immutable(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [36]
                0.00    0.00    4676             OperatorExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [47]
                0.00    0.00      35             IndexLoadExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [49]
                0.00    0.00      31             CastExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [60]
                0.00    0.00    2287             FuncptrExp::~FuncptrExp() <cycle 4> [1074]
                0.00    0.00      10             CastExp::cast_to_ptr(Program&, Function&, AssembleContext&) <cycle 4> [1261]
                0.00    0.00       7             CastExp::cast_to_int(Program&, Function&, AssembleContext&) <cycle 4> [1273]
                0.00    0.00       7             CastExp::cast_to_byte(Program&, Function&, AssembleContext&) <cycle 4> [1274]
                0.00    0.00       2             CastExp::cast_to_double(Program&, Function&, AssembleContext&) <cycle 4> [1317]
                0.00    0.00       2             CastExp::cast_to_float(Program&, Function&, AssembleContext&) <cycle 4> [1315]
                0.00    0.00       2             CastExp::cast_to_short(Program&, Function&, AssembleContext&) <cycle 4> [1316]
                0.00    0.00       1             CastExp::cast_to_long(Program&, Function&, AssembleContext&) <cycle 4> [1331]
-----------------------------------------------
                                2287             PlainExp::assemble_immutable(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [36]
[13]     2.7    0.00    0.02    2287         CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
                0.00    0.01    2287/2384        Program::find_func(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&, External*) [28]
                0.00    0.01    2311/4846        assemble_merge_types_oneway(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Type*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [16]
                0.00    0.00    4620/54452       Program::find_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [44]
                0.00    0.00       3/2265        Program::find_global(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Global*) [14]
                0.00    0.00       3/30          Program::extract_function_pointer_info(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<llvm::Type*, std::allocator<llvm::Type*> >&, llvm::Type**, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) [50]
                0.00    0.00       3/2672        Function::find_variable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Variable*) [66]
                0.00    0.00    6867/72175       NullExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [993]
                0.00    0.00    2311/2472        std::vector<llvm::Value*, std::allocator<llvm::Value*> >::push_back(llvm::Value* const&) [1057]
                0.00    0.00    2311/13971       std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > >::push_back(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1011]
                0.00    0.00    2311/41739       std::vector<llvm::Type*, std::allocator<llvm::Type*> >::push_back(llvm::Type* const&) [998]
                0.00    0.00    2290/15239       llvm::Twine::Twine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1009]
                0.00    0.00    2287/4630        External::External() [1035]
                0.00    0.00    2287/44794       ErrorHandler::ErrorHandler() [996]
                0.00    0.00    2287/7206        Global::Global() [1026]
                0.00    0.00    2287/2384        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateCall(llvm::FunctionType*, llvm::Value*, llvm::ArrayRef<llvm::Value*>, llvm::Twine const&, llvm::MDNode*) [1067]
                0.00    0.00    2287/2384        llvm::CallInst::setCallingConv(unsigned int) [1066]
                0.00    0.00    2249/2470        mangle(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::vector<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::allocator<std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > > > const&) [1058]
                0.00    0.00      39/306         llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateLoad(llvm::Value*, char const*) [1098]
                0.00    0.00       3/80203       Program::is_function_typename(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [992]
                0.00    0.00       3/2646        llvm::CallInst* llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::Insert<llvm::CallInst>(llvm::CallInst*, llvm::Twine const&) const [1051]
                0.00    0.00       3/65          llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateLoad(llvm::Value*, llvm::Twine const&) [1149]
                0.00    0.00       3/30          Program::function_typename_is_stdcall(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1197]
                                2311             PlainExp::assemble_immutable(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [36]
                                2290             OperatorExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [47]
                                2287             FuncptrExp::~FuncptrExp() <cycle 4> [1074]
-----------------------------------------------
                0.00    0.00       3/2265        CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
                0.00    0.00      27/2265        CallStatement::assemble(Program&, Function&, AssembleContext&) [34]
                0.01    0.00    2235/2265        WordExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [15]
[14]     2.2    0.01    0.00    2265         Program::find_global(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Global*) [14]
                0.00    0.00 2516374/38953965     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
-----------------------------------------------
                0.00    0.00       5/2587        LoadExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [61]
                0.00    0.00      15/2587        AddrWordExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [52]
                0.00    0.00      35/2587        IndexLoadExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [49]
                0.00    0.00     265/2587        PlainExp::assemble_immutable(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [36]
                0.00    0.01    2267/2587        AssignStatement::assemble(Program&, Function&, AssembleContext&) [9]
[15]     2.1    0.00    0.01    2587         WordExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [15]
                0.01    0.00    2235/2265        Program::find_global(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, Global*) [14]
                0.00    0.00    2587/2672        Function::find_variable(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, Variable*) [66]
                0.00    0.00    2587/44794       ErrorHandler::ErrorHandler() [996]
                0.00    0.00    2587/7206        Global::Global() [1026]
-----------------------------------------------
                0.00    0.00      24/4846        ReturnStatement::assemble(Program&, Function&, AssembleContext&) [46]
                0.00    0.00      45/4846        DeclareAssignStatement::assemble(Program&, Function&, AssembleContext&) [42]
                0.00    0.00     161/4846        CallStatement::assemble(Program&, Function&, AssembleContext&) [34]
                0.00    0.01    2305/4846        AssignStatement::assemble(Program&, Function&, AssembleContext&) [9]
                0.00    0.01    2311/4846        CallExp::assemble(Program&, Function&, AssembleContext&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) <cycle 4> [13]
[16]     1.9    0.00    0.01    4846         assemble_merge_types_oneway(AssembleContext&, Program&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >, llvm::Value**, llvm::Type*, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >*) [16]
                0.00    0.00    9692/54452       Program::resolve_if_alias(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> >&) <cycle 6> [33]
                0.00    0.00    2235/54452       Program::function_typename_to_type(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, llvm::Type**) <cycle 6> [1017]
                0.00    0.00    4846/38953965     __gnu_cxx::__enable_if<std::__is_char<char>::__value, bool>::__type std::operator==<char>(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [10]
                0.00    0.00   21656/878487      bool std::operator==<char, std::char_traits<char>, std::allocator<char> >(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&, char const*) [985]
                0.00    0.00    4470/80203       Program::is_function_typename(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [992]
                0.00    0.00    2272/15239       llvm::Twine::Twine(std::__cxx11::basic_string<char, std::char_traits<char>, std::allocator<char> > const&) [1009]
                0.00    0.00    2272/2275        llvm::IRBuilder<llvm::ConstantFolder, llvm::IRBuilderDefaultInserter>::CreateBitCast(llvm::Value*, llvm::Type*, llvm::Twine const&) [1076]
-----------------------------------------------
                0.00    0.00       1/2493        UnlessStatement::assemble(Program&, Function&, AssembleContext&) [56]
                0.00    0.00       8/2493        UntilStatement::assemble(Program&, Function&, AssembleContext&) [45]
                0.00    0.00      21/2493        IfElseStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [41]
                0.00    0.00      22/2493        WhileStatement::assemble(Program&, Function&, AssembleContext&) <cycle 9> [43]
                0.00    0.00      40/2493        IfStatement::assemble(Program&, Function&, AssembleContext&) [38]
                0.01    0.00    2401/2493        assemble_function_body(AssembleContext&, Configuration&, Program&, Function&) [8]
[17]     1.8    0.01    0.00    2493         UnlessStatement::isTerminator() [17]
-----------------------------------------------
                                                 <spontaneous>
[18]     1.8    0.01    0.00                 readAbbreviatedField(llvm::BitstreamCursor&, llvm::BitCodeAbbrevOp const&) [18]
-----------------------------------------------
                                                 <spontaneous>
[19]     1.8    0.01    0.00                 (anonymous namespace)::DAGCombiner::visitTokenFactor(llvm::SDNode*) [19]
-----------------------------------------------
                                                 <spontaneous>
[20]     1.8    0.01    0.00                 (anonymous namespace)::WinCOFFObjectWriter::recordRelocation(llvm::MCAssembler&, llvm::MCAsmLayout const&, llvm::MCFragment const*, llvm::MCFixup const&, llvm::MCValue, bool&, unsigned long long&) [20]
-----------------------------------------------
                                                 <spontaneous>
[21]     1.8    0.01    0.00                 llvm::AsmPrinter::doFinalization(llvm::Module&) [21]
-----------------------------------------------
                                                 <spontaneous>
